302605.954283379	4124055.838267715	0.0
302605.953459405	4124055.966319471	0.0
302605.9557024471	4124056.070445452	0.0
302605.9581133362	4124056.2053331425	0.0
302605.9603563774	4124056.349620254	0.0
302605.9615770805	4124056.4737657583	0.0
302605.9635759827	4124056.6331895893	0.0
302605.9670244699	4124056.75086537	0.0
302605.96946587635	4124056.892100723	0.0
302605.9695879456	4124057.027232559	0.0
302605.96194329136	4124057.1385606835	0.0
302605.95902886294	4124057.2419542405	0.0
302605.96028008516	4124057.3429063847	0.0
302605.96159233997	4124057.4593614643	0.0
302605.96078362415	4124057.6081651766	0.0
302605.9560686583	4124057.7398790414	0.0
302605.9516741266	4124057.9030870507	0.0
302605.94886651076	4124058.0312608783	0.0
302605.9567400442	4124058.1421007216	0.0
302605.95750298497	4124058.290172011	0.0
302605.95583977655	4124058.4132188857	0.0
302605.95675530424	4124058.536143689	0.0
302605.95815911196	4124058.6466173227	0.0
302605.95902886335	4124058.7772325603	0.0
302605.9570147032	4124058.8786729877	0.0
302605.95522942604	4124058.9808458393	0.0
302605.9549547663	4124059.1128038466	0.0
302605.954802179	4124059.236827283	0.0
302605.9540392405	4124059.3573106807	0.0
302605.95236077334	4124059.5057481863	0.0
302605.9509569637	4124059.624156387	0.0
302605.94970574253	4124059.741221814	0.0
302605.94882073253	4124059.8586534588	0.0
302605.9473558903	4124059.9742540433	0.0
302605.94564690586	4124060.130381973	0.0
302605.9444872378	4124060.2379259183	0.0
302605.94412102766	4124060.387584122	0.0
302605.94392266206	4124060.502208142	0.0
302605.9432817937	4124060.6536973994	0.0
302605.9420458302	4124060.763926893	0.0
302605.9410692688	4124060.910289199	0.0
302605.9411455634	4124061.0279649794	0.0
302605.9397570132	4124061.205699355	0.0
302605.9388109681	4124061.3571886136	0.0
302605.938551569	4124061.466441541	0.0
302605.9382616526	4124061.579844861	0.0
302605.93786492286	4124061.7016710322	0.0
302605.9374681945	4124061.8292345093	0.0
302605.93710198434	4124061.960460094	0.0
302605.9369188787	4124062.099986462	0.0
302605.9363695628	4124062.2451280653	0.0
302605.93580498634	4124062.472911269	0.0
302605.9353472239	4124062.630748181	0.0
302605.934813165	4124062.7971300157	0.0
302605.9338976388	4124063.0564073646	0.0
302605.9331957344	4124063.2370714243	0.0
302605.9326464173	4124063.376475722	0.0
302605.93209710094	4124063.5183214257	0.0
302605.9314257134	4124063.712535293	0.0
302605.9311205384	4124063.81348744	0.0
302605.930784844	4124063.9148058	0.0
302605.93044915056	4124064.014903459	0.0
302605.93009819847	4124064.1215929105	0.0
302605.9297930248	4124064.225840958	0.0
302605.9306475151	4124064.4262804086	0.0
302605.9362780099	4124064.6157335336	0.0
302605.94248833566	4124064.7932237736	0.0
302605.9487139217	4124065.037120254	0.0
302605.9524065501	4124065.1904405653	0.0
302605.9542070858	4124065.334849747	0.0
302605.9609362128	4124065.54249135	0.0
302605.96256890276	4124065.6754259164	0.0
302605.9613329404	4124065.794444474	0.0
302605.961271905	4124065.9680284574	0.0
302605.9632402895	4124066.0783800185	0.0
302605.9654680721	4124066.1883653696	0.0
302605.967283869	4124066.346812636	0.0
302605.9680315491	4124066.4517931063	0.0
302605.9684435354	4124066.5545763094	0.0
302605.9687944887	4124066.708873186	0.0
302605.96900811105	4124066.8161729886	0.0
302605.96920647664	4124066.9268907625	0.0
302605.96943535714	4124067.103892713	0.0
302605.96865716024	4124067.298716932	0.0
302605.9692369927	4124067.432750135	0.0
302605.97013726085	4124067.577159315	0.0
302605.9709459782	4124067.726695449	0.0
302605.9712816706	4124067.881114393	0.0
302605.97248711553	4124068.0876573618	0.0
302605.9731279849	4124068.2071642014	0.0
302605.9739824777	4124068.363536272	0.0
302605.9747301586	4124068.4928087294	0.0
302605.97483696847	4124068.6020616596	0.0
302605.975233697	4124068.706431776	0.0
302605.97570672026	4124068.8077501366	0.0
302605.9763323306	4124068.969127091	0.0
302605.9754625801	4124069.091075331	0.0
302605.97024407436	4124069.2555040414	0.0
302605.96972527576	4124069.4657091205	0.0
302605.96996941563	4124069.5672716214	0.0
302605.96929802885	4124069.7161974036	0.0
302605.9678179254	4124069.8645128324	0.0
302605.96598687174	4124070.011851701	0.0
302605.9641405578	4124070.159068497	0.0
302605.9623857974	4124070.304942516	0.0
302605.9601580139	4124070.4989122464	0.0
302605.9586016171	4124070.644297987	0.0
302605.95672478597	4124070.8129991605	0.0
302605.95544304734	4124070.9327501357	0.0
302605.95382561604	4124071.07496205	0.0
302605.95225396194	4124071.213633925	0.0
302605.95042290597	4124071.3497423227	0.0
302605.94880547404	4124071.488536268	0.0
302605.9470812314	4124071.6362413485	0.0
302605.9467913151	4124071.7424425203	0.0
302605.9416491026	4124071.9146837294	0.0
302605.9391924377	4124072.1025499417	0.0
302605.9384294976	4124072.304454235	0.0
302605.93583550426	4124072.412120253	0.0
302605.9347368715	4124072.5206407625	0.0
302605.93365349644	4124072.6334337294	0.0
302605.93163933733	4124072.8291124413	0.0
302605.92986931815	4124072.9935411545	0.0
302605.9284349923	4124073.1203722064	0.0
302605.92689385475	4124073.2498888085	0.0
302605.9254747863	4124073.380015761	0.0
302605.92411675345	4124073.5096544297	0.0
302605.9229418266	4124073.6347765033	0.0
302605.9222551808	4124073.7575792386	0.0
302605.92141594924	4124073.978892712	0.0
302605.920927668	4124074.084117326	0.0
302605.9204241276	4124074.1853136136	0.0
302605.9191576467	4124074.4411729877	0.0
302605.91856255545	4124074.56702748	0.0
302605.9176012523	4124074.7620958393	0.0
302605.916975642	4124074.8642686903	0.0
302605.915800713	4124074.9698595116	0.0
302605.913237238	4124075.0806993553	0.0
302605.913237238	4124075.1944688866	0.0
302605.9106890195	4124075.4331163485	0.0
302605.9102312559	4124075.557872207	0.0
302605.90965142153	4124075.6871446664	0.0
302605.90901055245	4124075.8177599027	0.0
302605.9077745904	4124076.046763808	0.0
302605.9066759586	4124076.2352403686	0.0
302605.90577568964	4124076.381114395	0.0
302605.9048143871	4124076.530162246	0.0
302605.9038378227	4124076.682261855	0.0
302605.9027849677	4124076.8392442786	0.0
302605.90211357933	4124076.943004042	0.0
302605.9006029601	4124077.159312638	0.0
302605.89982476213	4124077.26917592	0.0
302605.89811577764	4124077.494273573	0.0
302605.89721550856	4124077.6069444735	0.0
302605.8952929018	4124077.846812633	0.0
302605.89439263276	4124077.9586290456	0.0
302605.8914629464	4124078.3215440805	0.0
302605.8895403383	4124078.5710557993	0.0
302605.88871636434	4124078.6948350975	0.0
302605.88725152024	4124078.9372667368	0.0
302605.88529839437	4124079.1110948636	0.0
302605.8831163873	4124079.273692519	0.0
302605.8822924142	4124079.3787950575	0.0
302605.88088860374	4124079.580211072	0.0
302605.87861504505	4124079.861705214	0.0
302605.8774248607	4124079.993907366	0.0
302605.87647881545	4124080.1206163494	0.0
302605.87588372227	4124080.2448839275	0.0
302605.87418999674	4124080.4430040456	0.0
302605.87309136253	4124080.5919298213	0.0
302605.87234368344	4124080.700450331	0.0
302605.87159600155	4124080.8066515042	0.0
302605.87087883905	4124080.9102892014	0.0
302605.87028374564	4124081.011729628	0.0
302605.8697496878	4124081.1141466224	0.0
302605.8691698556	4124081.2186388075	0.0
302605.8706957348	4124081.420665175	0.0
302605.87803521205	4124081.612437636	0.0
302605.8841692434	4124081.8491319707	0.0
302605.8848558902	4124081.962169081	0.0
302605.8912188045	4124082.1256212317	0.0
302605.89445366844	4124082.2291368553	0.0
302605.89787163667	4124082.3314317768	0.0
302605.9014116755	4124082.4320177143	0.0
302605.90646233544	4124082.57447377	0.0
302605.9040514459	4124082.703135877	0.0
302605.8983599185	4124082.857432758	0.0
302605.89955010323	4124082.971202283	0.0
302605.90222039196	4124083.102305801	0.0
302605.90289177815	4124083.212657362	0.0
302605.90124382963	4124083.376109511	0.0
302605.8994890697	4124083.48768178	0.0
302605.8973680965	4124083.6418565814	0.0
302605.89601006464	4124083.7611192786	0.0
302605.8943163401	4124083.9108995516	0.0
302605.8929430472	4124084.0277208406	0.0
302605.8925005427	4124084.12952748	0.0
302605.88940300856	4124084.2931016996	0.0
302605.8874041082	4124084.4704698613	0.0
302605.8841692439	4124084.7274278714	0.0
302605.88250603597	4124084.8654893944	0.0
302605.881331109	4124084.971934707	0.0
302605.8791643616	4124085.1574815786	0.0
302605.87707390747	4124085.3128770883	0.0
302605.8755480291	4124085.4331163466	0.0
302605.8741289611	4124085.556651503	0.0
302605.8727098942	4124085.6839708374	0.0
302605.87126030814	4124085.813731582	0.0
302605.86968865455	4124085.9481309946	0.0
302605.8680254464	4124086.08411732	0.0
302605.86811699776	4124086.355357557	0.0
302605.8703142646	4124086.4881700603	0.0
302605.8716112614	4124086.614268691	0.0
302605.8731676584	4124086.731822399	0.0
302605.8767839904	4124086.91907826	0.0
302605.87971367827	4124087.0609239605	0.0
302605.8820787906	4124087.16492787	0.0
302605.8864428029	4124087.3433946664	0.0
302605.8897692192	4124087.487437637	0.0
302605.8921801086	4124087.599986465	0.0
302605.8948656564	4124087.717296036	0.0
302605.89745965035	4124087.8385118563	0.0
302605.89745965035	4124087.963878067	0.0
302605.9022966861	4124088.0924181016	0.0
302605.90492119675	4124088.2241319716	0.0
302605.9102007387	4124088.486827285	0.0
302605.91280999186	4124088.615855607	0.0
302605.9154039856	4124088.741710098	0.0
302605.91653313686	4124088.859507949	0.0
302605.9161974424	4124089.0391954486	0.0
302605.9170671929	4124089.1742052147	0.0
302605.9205614567	4124089.365001112	0.0
302605.92297234526	4124089.5477403705	0.0
302605.9253221991	4124089.7185167377	0.0
302605.92782463884	4124089.89503041	0.0
302605.9303728568	4124090.082408339	0.0
302605.9273363591	4124090.3422960336	0.0
302605.9231096747	4124090.4725450575	0.0
302605.9178148751	4124090.663096817	0.0
302605.9153582101	4124090.8392442754	0.0
302605.9103075493	4124091.004161268	0.0
302605.9053637029	4124091.161754042	0.0
302605.9006182184	4124091.3144640033	0.0
302605.8945299613	4124091.5144151784	0.0
302605.88992180675	4124091.662974746	0.0
302605.88450493745	4124091.8335069735	0.0
302605.88064446487	4124091.95399037	0.0
302605.8761126043	4124092.095714004	0.0
302605.87159600214	4124092.235362441	0.0
302605.8671556948	4124092.3742784555	0.0
302605.86244072794	4124092.5202745516	0.0
302605.85908379586	4124092.6237901775	0.0
302605.8529039859	4124092.791514785	0.0
302605.8467546934	4124092.9752306063	0.0
302605.84089531883	4124093.166026504	0.0
302605.8349749077	4124093.359385879	0.0
302605.83108391624	4124093.484141739	0.0
302605.8267351618	4124093.596812639	0.0
302605.8213945856	4124093.759654433	0.0
302605.81802239455	4124093.86353627	0.0
302605.8130938059	4124094.013804823	0.0
302605.8143450261	4124094.149180801	0.0
302605.8144976126	4124094.277720841	0.0
302605.81140007963	4124094.4036974018	0.0
302605.8077227119	4124094.5277208383	0.0
302605.80424370815	4124094.675547986	0.0
