302602.7477251531	4124014.3089708383	0.0
302602.7523790834	4124014.3591417386	0.0
302602.7578112128	4124014.409922992	0.0
302602.76354851737	4124014.459971818	0.0
302602.76959099795	4124014.5127061913	0.0
302602.77549614804	4124014.5631212275	0.0
302602.7814928516	4124014.615001113	0.0
302602.7877947321	4124014.6690782644	0.0
302602.79743828834	4124014.757579238	0.0
302602.805021906	4124014.8186143935	0.0
302602.814512872	4124014.8930772855	0.0
302602.8213488103	4124014.947520647	0.0
302602.82885613403	4124015.011607558	0.0
302602.8348223212	4124015.070811661	0.0
302602.84214653936	4124015.1291612703	0.0
302602.8497759345	4124015.186656385	0.0
302602.85710015346	4124015.24378529	0.0
302602.8618456351	4124015.310801898	0.0
302602.87229790544	4124015.368785292	0.0
302602.87890496117	4124015.4499620516	0.0
302602.8922564033	4124015.5026964257	0.0
302602.9009996885	4124015.5711778686	0.0
302602.90760674374	4124015.6223253324	0.0
302602.9156939017	4124015.6820177147	0.0
302602.92291131	4124015.7341417396	0.0
302602.9339128961	4124015.813243299	0.0
302602.9412065969	4124015.865977677	0.0
302602.95089592854	4124015.936290177	0.0
302602.95818962937	4124015.9891466196	0.0
302602.9665819636	4124016.050181779	0.0
302602.9726702216	4124016.1026720107	0.0
302602.9847094057	4124016.181529433	0.0
302602.9920183654	4124016.2338975985	0.0
302603.0017992492	4124016.3038438875	0.0
302603.00913872756	4124016.356334118	0.0
302603.0177752014	4124016.4157823664	0.0
302603.03037896205	4124016.487803847	0.0
302603.0373980042	4124016.552256971	0.0
302603.05410637875	4124016.634654434	0.0
302603.06587090367	4124016.703135879	0.0
302603.0743700503	4124016.7575792396	0.0
302603.085631037	4124016.8261827556	0.0
302603.09515252046	4124016.882213029	0.0
302603.10716118885	4124016.9528917386	0.0
302603.11790337437	4124017.0160020874	0.0
302603.12689080136	4124017.0763048227	0.0
302603.13300957694	4124017.126597794	0.0
302603.14535393746	4124017.198497205	0.0
302603.15539422014	4124017.25892201	0.0
302603.16386284755	4124017.314219865	0.0
302603.1724382867	4124017.370372205	0.0
302603.1802050114	4124017.4205431053	0.0
302603.18990960106	4124017.4829210364	0.0
302603.1965471732	4124017.5350450585	0.0
302603.20352044085	4124017.585460096	0.0
302603.2139574526	4124017.6510118563	0.0
302603.22132744646	4124017.700572403	0.0
